full;11;11;d2:a1:d7:50:ea:2d
full;11;11;d2:a1:d7:50:ea:2f
full;11;11;d6:ae:ec:38:b3:8b
full;11;11;dc:02:8e:54:74:f0
full;11;11;dc:71:44:cd:1e:38
full;11;11;e0:a1:d7:08:7d:04
full;11;11;e0:a1:d7:26:12:44
full;11;11;e0:a1:d7:26:eb:c4
full;11;11;e0:a1:d7:26:f6:4c
full;11;11;e0:a1:d7:2a:bf:bc
full;11;11;e0:a1:d7:2e:80:d8
full;11;11;e0:a1:d7:30:9a:9c
full;11;11;e0:a1:d7:50:ea:2c
full;11;11;e0:a1:d7:50:ea:2c
full;11;11;e0:a1:d7:72:32:00
full;11;11;e0:a1:d7:85:a6:7c
full;11;11;f4:ca:e5:84:c7:dc
full;11;11;f4:ca:e5:84:c7:dd
full;11;11;f4:ca:e5:84:c7:de
full;11;11;f4:ca:e5:84:c7:de
full;11;11;f4:ca:e5:85:0b:30
full;11;11;f4:ca:e5:85:0b:31
full;11;11;f4:ca:e5:85:0b:32
full;11;11;f4:ca:e5:9b:cc:84
full;11;11;f4:ca:e5:9b:cc:85
full;11;11;f4:ca:e5:9b:cc:86
full;11;11;f4:ca:e5:9d:bc:0c
full;11;11;f4:ca:e5:9d:bc:0e
full;11;11;f4:ca:e5:aa:f7:e0
full;11;11;f4:ca:e5:aa:f7:e1
full;11;11;f4:ca:e5:aa:f7:e2
full;11;11;f4:ca:e5:ab:9c:25
full;11;11;f4:ca:e5:ab:9c:26
full;11;11;f4:ca:e5:d1:a8:a5
full;11;11;f4:ca:e5:d1:a8:a6
full;11;11;f4:ca:e5:df:74:f8
full;11;11;f4:ca:e5:df:74:f9
full;11;11;f4:ca:e5:df:74:fa
full;11;11;f4:ca:e5:fd:c6:48
full;11;11;f4:ca:e5:fd:c6:49
full;11;11;f4:ca:e5:fd:c6:4a
full;11;11;f4:ca:e5:ff:42:b5
full;11;11;f4:ca:e5:ff:42:b6
full;11;11;f6:c8:97:41:2b:24
full;11;11;f8:df:a8:d2:c5:53
full;11;11;f8:df:a8:d2:d1:42
full;11;11;fc:c8:97:41:2b:24
